animal,simulation,beta,trialn,phase,phase_coded,paired_unpaired,acquisition_duration,devaluation_context,press_lever,consume_pellet,post_final_c1,post_final_c2,post_final_c3,post_final_c4,post_final_c5,post_final_c6,post_final_c7,post_final_c8,post_final_c9,post_final_c10
4,1,7.634137841,25,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.47E-12,0,0,0,0,0,0,0,0
4,1,7.634137841,26,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.25E-12,0,0,0,0,0,0,0,0
4,1,7.634137841,27,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.05E-12,0,0,0,0,0,0,0,0
4,1,7.634137841,28,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.87E-12,0,0,0,0,0,0,0,0
4,1,7.634137841,29,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.71E-12,0,0,0,0,0,0,0,0
4,1,7.634137841,30,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.57E-12,0,0,0,0,0,0,0,0
4,1,7.634137841,31,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,0.907006911,0.092993089,0,0,0,0,0,0,0,0
4,1,7.634137841,32,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,0.905855014,0.094144985,5.65E-10,0,0,0,0,0,0,0
4,1,7.634137841,33,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,8.46E-09,0.999999991,8.67E-10,0,0,0,0,0,0,0
4,1,7.634137841,34,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,2.73E-09,0.999999997,2.79E-10,0,0,0,0,0,0,0
4,1,7.634137841,35,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,1.26E-09,0.999999999,1.30E-10,0,0,0,0,0,0,0
4,1,7.634137841,36,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,7.18E-10,0.999999999,7.36E-11,0,0,0,0,0,0,0
4,1,7.634137841,37,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,4.62E-10,0.999999999,4.74E-11,0,0,0,0,0,0,0
4,1,7.634137841,38,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,3.24E-10,1,3.32E-11,0,0,0,0,0,0,0
4,1,7.634137841,39,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,2.41E-10,1,2.47E-11,0,0,0,0,0,0,0
4,1,7.634137841,40,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,1.87E-10,1,1.92E-11,0,0,0,0,0,0,0
4,1,7.634137841,41,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,1.51E-10,1,1.55E-11,0,0,0,0,0,0,0
4,1,7.634137841,42,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,1.25E-10,1,1.28E-11,0,0,0,0,0,0,0
4,1,7.634137841,43,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,1.06E-10,1,1.08E-11,0,0,0,0,0,0,0
4,1,7.634137841,44,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,9.07E-11,1,9.30E-12,0,0,0,0,0,0,0
4,1,7.634137841,45,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,7.92E-11,1,8.12E-12,0,0,0,0,0,0,0
4,1,7.634137841,46,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.56E-09,0.999999998,5.25E-10,0,0,0,0,0,0,0
4,1,7.634137841,47,devaluation_injection,3,unpaired,normal,homecage,NaN,1,4.39E-10,0.999999999,1.47E-10,0,0,0,0,0,0,0
4,1,7.634137841,48,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.15E-10,1,7.22E-11,0,0,0,0,0,0,0
4,1,7.634137841,49,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.32E-10,1,4.43E-11,0,0,0,0,0,0,0
4,1,7.634137841,50,devaluation_injection,3,unpaired,normal,homecage,NaN,1,9.12E-11,1,3.06E-11,0,0,0,0,0,0,0
4,1,7.634137841,51,devaluation_injection,3,unpaired,normal,homecage,NaN,1,6.79E-11,1,2.28E-11,0,0,0,0,0,0,0
4,1,7.634137841,52,devaluation_injection,3,unpaired,normal,homecage,NaN,1,5.32E-11,1,1.78E-11,0,0,0,0,0,0,0
4,1,7.634137841,53,devaluation_injection,3,unpaired,normal,homecage,NaN,1,4.32E-11,1,1.45E-11,0,0,0,0,0,0,0
4,1,7.634137841,54,devaluation_injection,3,unpaired,normal,homecage,NaN,1,3.60E-11,1,1.21E-11,0,0,0,0,0,0,0
4,1,7.634137841,55,devaluation_injection,3,unpaired,normal,homecage,NaN,1,3.07E-11,1,1.03E-11,0,0,0,0,0,0,0
4,1,7.634137841,56,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.66E-11,1,8.93E-12,0,0,0,0,0,0,0
4,1,7.634137841,57,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.34E-11,1,7.84E-12,0,0,0,0,0,0,0
4,1,7.634137841,58,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.08E-11,1,6.97E-12,0,0,0,0,0,0,0
4,1,7.634137841,59,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.87E-11,1,6.26E-12,0,0,0,0,0,0,0
4,1,7.634137841,60,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.69E-11,1,5.67E-12,0,0,0,0,0,0,0
4,1,7.634137841,61,lever_test,4,unpaired,normal,homecage,0,NaN,1,7.27E-12,2.44E-12,0,0,0,0,0,0,0
4,1,7.634137841,62,consumption_test,5,unpaired,normal,homecage,NaN,0,0.039514015,0.960485837,1.48E-07,0,0,0,0,0,0,0
1,2,5.750076889,1,acquisition,1,unpaired,normal,homecage,0,NaN,1,0,0,0,0,0,0,0,0,0
1,2,5.750076889,2,acquisition,1,unpaired,normal,homecage,0,NaN,0.999999994,6.06E-09,0,0,0,0,0,0,0,0
1,2,5.750076889,3,acquisition,1,unpaired,normal,homecage,1,1,0.999999998,1.95E-09,0,0,0,0,0,0,0,0
1,2,5.750076889,4,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.31E-10,0,0,0,0,0,0,0,0
1,2,5.750076889,5,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.46E-10,0,0,0,0,0,0,0,0
1,2,5.750076889,6,acquisition,1,unpaired,normal,homecage,1,1,1,8.19E-11,0,0,0,0,0,0,0,0
1,2,5.750076889,7,acquisition,1,unpaired,normal,homecage,0,NaN,1,5.53E-11,0,0,0,0,0,0,0,0
1,2,5.750076889,8,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.74E-11,0,0,0,0,0,0,0,0
1,2,5.750076889,9,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.72E-11,0,0,0,0,0,0,0,0
1,2,5.750076889,10,acquisition,1,unpaired,normal,homecage,1,1,1,1.52E-11,0,0,0,0,0,0,0,0
1,2,5.750076889,11,acquisition,1,unpaired,normal,homecage,1,1,1,8.98E-12,0,0,0,0,0,0,0,0
1,2,5.750076889,12,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.47E-11,0,0,0,0,0,0,0,0
1,2,5.750076889,13,acquisition,1,unpaired,normal,homecage,1,1,1,5.21E-12,0,0,0,0,0,0,0,0
1,2,5.750076889,14,acquisition,1,unpaired,normal,homecage,1,1,1,3.84E-12,0,0,0,0,0,0,0,0
1,2,5.750076889,15,acquisition,1,unpaired,normal,homecage,0,NaN,1,9.47E-12,0,0,0,0,0,0,0,0
1,2,5.750076889,16,acquisition,1,unpaired,normal,homecage,1,1,1,2.68E-12,0,0,0,0,0,0,0,0
1,2,5.750076889,17,acquisition,1,unpaired,normal,homecage,1,1,1,2.18E-12,0,0,0,0,0,0,0,0
1,2,5.750076889,18,acquisition,1,unpaired,normal,homecage,1,1,1,1.82E-12,0,0,0,0,0,0,0,0
1,2,5.750076889,19,acquisition,1,unpaired,normal,homecage,1,1,1,1.55E-12,0,0,0,0,0,0,0,0
1,2,5.750076889,20,acquisition,1,unpaired,normal,homecage,1,1,1,1.35E-12,0,0,0,0,0,0,0,0
1,2,5.750076889,21,acquisition,1,unpaired,normal,homecage,0,NaN,1,5.33E-12,0,0,0,0,0,0,0,0
1,2,5.750076889,22,acquisition,1,unpaired,normal,homecage,0,NaN,1,4.82E-12,0,0,0,0,0,0,0,0
1,2,5.750076889,23,acquisition,1,unpaired,normal,homecage,1,1,1,1.04E-12,0,0,0,0,0,0,0,0
1,2,5.750076889,24,acquisition,1,unpaired,normal,homecage,1,1,1,9.31E-13,0,0,0,0,0,0,0,0
1,2,5.750076889,25,acquisition,1,unpaired,normal,homecage,1,1,1,8.43E-13,0,0,0,0,0,0,0,0
1,2,5.750076889,26,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.68E-12,0,0,0,0,0,0,0,0
1,2,5.750076889,27,acquisition,1,unpaired,normal,homecage,1,1,1,7.29E-13,0,0,0,0,0,0,0,0
1,2,5.750076889,28,acquisition,1,unpaired,normal,homecage,1,1,1,6.71E-13,0,0,0,0,0,0,0,0
1,2,5.750076889,29,acquisition,1,unpaired,normal,homecage,1,1,1,6.22E-13,0,0,0,0,0,0,0,0
1,2,5.750076889,30,acquisition,1,unpaired,normal,homecage,1,1,1,5.78E-13,0,0,0,0,0,0,0,0
1,2,5.750076889,31,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,0.934019979,0.065980021,0,0,0,0,0,0,0,0
1,2,5.750076889,32,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,0.931724603,0.068275396,4.10E-10,0,0,0,0,0,0,0
1,2,5.750076889,33,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.23E-08,0.999999987,8.67E-10,0,0,0,0,0,0,0
1,2,5.750076889,34,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,3.96E-09,0.999999996,2.79E-10,0,0,0,0,0,0,0
1,2,5.750076889,35,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.83E-09,0.999999998,1.30E-10,0,0,0,0,0,0,0
1,2,5.750076889,36,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.04E-09,0.999999999,7.36E-11,0,0,0,0,0,0,0
1,2,5.750076889,37,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,6.71E-10,0.999999999,4.74E-11,0,0,0,0,0,0,0
1,2,5.750076889,38,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,4.70E-10,0.999999999,3.32E-11,0,0,0,0,0,0,0
1,2,5.750076889,39,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,3.50E-10,1,2.47E-11,0,0,0,0,0,0,0
1,2,5.750076889,40,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.72E-10,1,1.92E-11,0,0,0,0,0,0,0
1,2,5.750076889,41,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.19E-10,1,1.55E-11,0,0,0,0,0,0,0
1,2,5.750076889,42,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.81E-10,1,1.28E-11,0,0,0,0,0,0,0
1,2,5.750076889,43,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.53E-10,1,1.08E-11,0,0,0,0,0,0,0
1,2,5.750076889,44,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.32E-10,1,9.30E-12,0,0,0,0,0,0,0
1,2,5.750076889,45,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.15E-10,1,8.12E-12,0,0,0,0,0,0,0
1,2,5.750076889,46,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.56E-09,0.999999998,5.25E-10,0,0,0,0,0,0,0
1,2,5.750076889,47,devaluation_injection,3,unpaired,normal,homecage,NaN,1,4.39E-10,0.999999999,1.47E-10,0,0,0,0,0,0,0
1,2,5.750076889,48,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.15E-10,1,7.22E-11,0,0,0,0,0,0,0
1,2,5.750076889,49,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.32E-10,1,4.43E-11,0,0,0,0,0,0,0
1,2,5.750076889,50,devaluation_injection,3,unpaired,normal,homecage,NaN,1,9.12E-11,1,3.06E-11,0,0,0,0,0,0,0
1,2,5.750076889,51,devaluation_injection,3,unpaired,normal,homecage,NaN,1,6.79E-11,1,2.28E-11,0,0,0,0,0,0,0
1,2,5.750076889,52,devaluation_injection,3,unpaired,normal,homecage,NaN,1,5.32E-11,1,1.78E-11,0,0,0,0,0,0,0
1,2,5.750076889,53,devaluation_injection,3,unpaired,normal,homecage,NaN,1,4.32E-11,1,1.45E-11,0,0,0,0,0,0,0
1,2,5.750076889,54,devaluation_injection,3,unpaired,normal,homecage,NaN,1,3.60E-11,1,1.21E-11,0,0,0,0,0,0,0
1,2,5.750076889,55,devaluation_injection,3,unpaired,normal,homecage,NaN,1,3.07E-11,1,1.03E-11,0,0,0,0,0,0,0
1,2,5.750076889,56,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.66E-11,1,8.93E-12,0,0,0,0,0,0,0
1,2,5.750076889,57,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.34E-11,1,7.84E-12,0,0,0,0,0,0,0
1,2,5.750076889,58,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.08E-11,1,6.97E-12,0,0,0,0,0,0,0
1,2,5.750076889,59,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.87E-11,1,6.26E-12,0,0,0,0,0,0,0
1,2,5.750076889,60,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.69E-11,1,5.67E-12,0,0,0,0,0,0,0
1,2,5.750076889,61,lever_test,4,unpaired,normal,homecage,1,NaN,1,1.45E-10,4.88E-11,0,0,0,0,0,0,0
1,2,5.750076889,62,consumption_test,5,unpaired,normal,homecage,NaN,1,0.056345218,0.943654636,1.45E-07,0,0,0,0,0,0,0
2,2,7.435919987,1,acquisition,1,unpaired,normal,homecage,0,NaN,1,0,0,0,0,0,0,0,0,0
2,2,7.435919987,2,acquisition,1,unpaired,normal,homecage,1,1,0.99999999,1.04E-08,0,0,0,0,0,0,0,0
2,2,7.435919987,3,acquisition,1,unpaired,normal,homecage,0,NaN,0.999999999,1.14E-09,0,0,0,0,0,0,0,0
2,2,7.435919987,4,acquisition,1,unpaired,normal,homecage,1,1,1,2.54E-10,0,0,0,0,0,0,0,0
2,2,7.435919987,5,acquisition,1,unpaired,normal,homecage,1,1,1,7.68E-11,0,0,0,0,0,0,0,0
2,2,7.435919987,6,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.07E-10,0,0,0,0,0,0,0,0
2,2,7.435919987,7,acquisition,1,unpaired,normal,homecage,0,NaN,1,6.22E-11,0,0,0,0,0,0,0,0
2,2,7.435919987,8,acquisition,1,unpaired,normal,homecage,0,NaN,1,4.09E-11,0,0,0,0,0,0,0,0
2,2,7.435919987,9,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.91E-11,0,0,0,0,0,0,0,0
2,2,7.435919987,10,acquisition,1,unpaired,normal,homecage,0,NaN,1,2.20E-11,0,0,0,0,0,0,0,0
2,2,7.435919987,11,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.73E-11,0,0,0,0,0,0,0,0
2,2,7.435919987,12,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.41E-11,0,0,0,0,0,0,0,0
2,2,7.435919987,13,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.17E-11,0,0,0,0,0,0,0,0
2,2,7.435919987,14,acquisition,1,unpaired,normal,homecage,1,1,1,5.78E-12,0,0,0,0,0,0,0,0
2,2,7.435919987,15,acquisition,1,unpaired,normal,homecage,0,NaN,1,8.86E-12,0,0,0,0,0,0,0,0
2,2,7.435919987,16,acquisition,1,unpaired,normal,homecage,1,1,1,3.64E-12,0,0,0,0,0,0,0,0
2,2,7.435919987,17,acquisition,1,unpaired,normal,homecage,0,NaN,1,7.01E-12,0,0,0,0,0,0,0,0
2,2,7.435919987,18,acquisition,1,unpaired,normal,homecage,1,1,1,2.53E-12,0,0,0,0,0,0,0,0
2,2,7.435919987,19,acquisition,1,unpaired,normal,homecage,1,1,1,2.03E-12,0,0,0,0,0,0,0,0
2,2,7.435919987,20,acquisition,1,unpaired,normal,homecage,1,1,1,1.68E-12,0,0,0,0,0,0,0,0
2,2,7.435919987,21,acquisition,1,unpaired,normal,homecage,0,NaN,1,4.92E-12,0,0,0,0,0,0,0,0
2,2,7.435919987,22,acquisition,1,unpaired,normal,homecage,1,1,1,1.34E-12,0,0,0,0,0,0,0,0
2,2,7.435919987,23,acquisition,1,unpaired,normal,homecage,0,NaN,1,4.21E-12,0,0,0,0,0,0,0,0
2,2,7.435919987,24,acquisition,1,unpaired,normal,homecage,1,1,1,1.09E-12,0,0,0,0,0,0,0,0
2,2,7.435919987,25,acquisition,1,unpaired,normal,homecage,1,1,1,9.68E-13,0,0,0,0,0,0,0,0
2,2,7.435919987,26,acquisition,1,unpaired,normal,homecage,1,1,1,8.68E-13,0,0,0,0,0,0,0,0
2,2,7.435919987,27,acquisition,1,unpaired,normal,homecage,1,1,1,7.86E-13,0,0,0,0,0,0,0,0
2,2,7.435919987,28,acquisition,1,unpaired,normal,homecage,1,1,1,7.18E-13,0,0,0,0,0,0,0,0
2,2,7.435919987,29,acquisition,1,unpaired,normal,homecage,1,1,1,6.60E-13,0,0,0,0,0,0,0,0
2,2,7.435919987,30,acquisition,1,unpaired,normal,homecage,1,1,1,6.10E-13,0,0,0,0,0,0,0,0
2,2,7.435919987,31,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,0.932511961,0.067488039,0,0,0,0,0,0,0,0
2,2,7.435919987,32,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,0.927380644,0.072619356,4.36E-10,0,0,0,0,0,0,0
2,2,7.435919987,33,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.20E-08,0.999999987,8.67E-10,0,0,0,0,0,0,0
2,2,7.435919987,34,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,3.86E-09,0.999999996,2.79E-10,0,0,0,0,0,0,0
2,2,7.435919987,35,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.79E-09,0.999999998,1.30E-10,0,0,0,0,0,0,0
2,2,7.435919987,36,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.02E-09,0.999999999,7.36E-11,0,0,0,0,0,0,0
2,2,7.435919987,37,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,6.55E-10,0.999999999,4.74E-11,0,0,0,0,0,0,0
2,2,7.435919987,38,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,4.59E-10,1,3.32E-11,0,0,0,0,0,0,0
2,2,7.435919987,39,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,3.41E-10,1,2.47E-11,0,0,0,0,0,0,0
2,2,7.435919987,40,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.66E-10,1,1.92E-11,0,0,0,0,0,0,0
2,2,7.435919987,41,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.14E-10,1,1.55E-11,0,0,0,0,0,0,0
2,2,7.435919987,42,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.77E-10,1,1.28E-11,0,0,0,0,0,0,0
2,2,7.435919987,43,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.49E-10,1,1.08E-11,0,0,0,0,0,0,0
2,2,7.435919987,44,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.29E-10,1,9.30E-12,0,0,0,0,0,0,0
2,2,7.435919987,45,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.12E-10,1,8.12E-12,0,0,0,0,0,0,0
2,2,7.435919987,46,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.56E-09,0.999999998,5.25E-10,0,0,0,0,0,0,0
2,2,7.435919987,47,devaluation_injection,3,unpaired,normal,homecage,NaN,1,4.39E-10,0.999999999,1.47E-10,0,0,0,0,0,0,0
2,2,7.435919987,48,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.15E-10,1,7.22E-11,0,0,0,0,0,0,0
2,2,7.435919987,49,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.32E-10,1,4.43E-11,0,0,0,0,0,0,0
2,2,7.435919987,50,devaluation_injection,3,unpaired,normal,homecage,NaN,1,9.12E-11,1,3.06E-11,0,0,0,0,0,0,0
2,2,7.435919987,51,devaluation_injection,3,unpaired,normal,homecage,NaN,1,6.79E-11,1,2.28E-11,0,0,0,0,0,0,0
2,2,7.435919987,52,devaluation_injection,3,unpaired,normal,homecage,NaN,1,5.32E-11,1,1.78E-11,0,0,0,0,0,0,0
2,2,7.435919987,53,devaluation_injection,3,unpaired,normal,homecage,NaN,1,4.32E-11,1,1.45E-11,0,0,0,0,0,0,0
2,2,7.435919987,54,devaluation_injection,3,unpaired,normal,homecage,NaN,1,3.60E-11,1,1.21E-11,0,0,0,0,0,0,0
2,2,7.435919987,55,devaluation_injection,3,unpaired,normal,homecage,NaN,1,3.07E-11,1,1.03E-11,0,0,0,0,0,0,0
2,2,7.435919987,56,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.66E-11,1,8.93E-12,0,0,0,0,0,0,0
2,2,7.435919987,57,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.34E-11,1,7.84E-12,0,0,0,0,0,0,0
2,2,7.435919987,58,devaluation_injection,3,unpaired,normal,homecage,NaN,1,2.08E-11,1,6.97E-12,0,0,0,0,0,0,0
2,2,7.435919987,59,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.87E-11,1,6.26E-12,0,0,0,0,0,0,0
2,2,7.435919987,60,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.69E-11,1,5.67E-12,0,0,0,0,0,0,0
2,2,7.435919987,61,lever_test,4,unpaired,normal,homecage,1,NaN,1,1.33E-10,4.47E-11,0,0,0,0,0,0,0
2,2,7.435919987,62,consumption_test,5,unpaired,normal,homecage,NaN,1,0.055071481,0.944928373,1.46E-07,0,0,0,0,0,0,0
3,2,5.108176717,1,acquisition,1,unpaired,normal,homecage,0,NaN,1,0,0,0,0,0,0,0,0,0
3,2,5.108176717,2,acquisition,1,unpaired,normal,homecage,0,NaN,0.999999994,6.06E-09,0,0,0,0,0,0,0,0
3,2,5.108176717,3,acquisition,1,unpaired,normal,homecage,1,1,0.999999998,1.95E-09,0,0,0,0,0,0,0,0
3,2,5.108176717,4,acquisition,1,unpaired,normal,homecage,0,NaN,1,3.31E-10,0,0,0,0,0,0,0,0
3,2,5.108176717,5,acquisition,1,unpaired,normal,homecage,1,0,1,2.27E-10,0,0,0,0,0,0,0,0
3,2,5.108176717,6,acquisition,1,unpaired,normal,homecage,1,0,1,6.24E-11,0,0,0,0,0,0,0,0
3,2,5.108176717,7,acquisition,1,unpaired,normal,homecage,1,1,1,3.63E-11,0,0,0,0,0,0,0,0
3,2,5.108176717,8,acquisition,1,unpaired,normal,homecage,0,NaN,1,4.60E-11,0,0,0,0,0,0,0,0
3,2,5.108176717,9,acquisition,1,unpaired,normal,homecage,1,1,1,1.41E-11,0,0,0,0,0,0,0,0
3,2,5.108176717,10,acquisition,1,unpaired,normal,homecage,1,1,1,8.81E-12,0,0,0,0,0,0,0,0
3,2,5.108176717,11,acquisition,1,unpaired,normal,homecage,1,1,1,6.08E-12,0,0,0,0,0,0,0,0
3,2,5.108176717,12,acquisition,1,unpaired,normal,homecage,1,1,1,4.49E-12,0,0,0,0,0,0,0,0
3,2,5.108176717,13,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.56E-11,0,0,0,0,0,0,0,0
3,2,5.108176717,14,acquisition,1,unpaired,normal,homecage,1,1,1,3.05E-12,0,0,0,0,0,0,0,0
3,2,5.108176717,15,acquisition,1,unpaired,normal,homecage,0,NaN,1,1.12E-11,0,0,0,0,0,0,0,0
3,2,5.108176717,16,acquisition,1,unpaired,normal,homecage,1,1,1,2.22E-12,0,0,0,0,0,0,0,0
3,2,5.108176717,17,acquisition,1,unpaired,normal,homecage,1,1,1,1.87E-12,0,0,0,0,0,0,0,0
3,2,5.108176717,18,acquisition,1,unpaired,normal,homecage,1,1,1,1.60E-12,0,0,0,0,0,0,0,0
3,2,5.108176717,19,acquisition,1,unpaired,normal,homecage,1,0,1,2.55E-12,0,0,0,0,0,0,0,0
3,2,5.108176717,20,acquisition,1,unpaired,normal,homecage,1,1,1,1.26E-12,0,0,0,0,0,0,0,0
3,2,5.108176717,21,acquisition,1,unpaired,normal,homecage,1,1,1,1.12E-12,0,0,0,0,0,0,0,0
3,2,5.108176717,22,acquisition,1,unpaired,normal,homecage,1,1,1,1.00E-12,0,0,0,0,0,0,0,0
3,2,5.108176717,23,acquisition,1,unpaired,normal,homecage,1,0,1,1.50E-12,0,0,0,0,0,0,0,0
3,2,5.108176717,24,acquisition,1,unpaired,normal,homecage,1,1,1,8.42E-13,0,0,0,0,0,0,0,0
3,2,5.108176717,25,acquisition,1,unpaired,normal,homecage,1,1,1,7.71E-13,0,0,0,0,0,0,0,0
3,2,5.108176717,26,acquisition,1,unpaired,normal,homecage,1,1,1,7.10E-13,0,0,0,0,0,0,0,0
3,2,5.108176717,27,acquisition,1,unpaired,normal,homecage,1,1,1,6.57E-13,0,0,0,0,0,0,0,0
3,2,5.108176717,28,acquisition,1,unpaired,normal,homecage,1,1,1,6.11E-13,0,0,0,0,0,0,0,0
3,2,5.108176717,29,acquisition,1,unpaired,normal,homecage,1,1,1,5.71E-13,0,0,0,0,0,0,0,0
3,2,5.108176717,30,acquisition,1,unpaired,normal,homecage,1,1,1,5.35E-13,0,0,0,0,0,0,0,0
3,2,5.108176717,31,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,0.935244333,0.064755667,0,0,0,0,0,0,0,0
3,2,5.108176717,32,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,0.93539998,0.064600019,3.88E-10,0,0,0,0,0,0,0
3,2,5.108176717,33,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.25E-08,0.999999987,8.67E-10,0,0,0,0,0,0,0
3,2,5.108176717,34,devaluation_pellet,2,unpaired,normal,homecage,NaN,0,6.66E-09,0.999999993,7.45E-10,0,0,0,0,0,0,0
3,2,5.108176717,35,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.11E-09,0.999999998,1.46E-10,0,0,0,0,0,0,0
3,2,5.108176717,36,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.16E-09,0.999999999,8.03E-11,0,0,0,0,0,0,0
3,2,5.108176717,37,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,7.32E-10,0.999999999,5.07E-11,0,0,0,0,0,0,0
3,2,5.108176717,38,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,5.06E-10,0.999999999,3.50E-11,0,0,0,0,0,0,0
3,2,5.108176717,39,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,3.73E-10,1,2.58E-11,0,0,0,0,0,0,0
3,2,5.108176717,40,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.88E-10,1,1.99E-11,0,0,0,0,0,0,0
3,2,5.108176717,41,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,2.31E-10,1,1.60E-11,0,0,0,0,0,0,0
3,2,5.108176717,42,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.90E-10,1,1.31E-11,0,0,0,0,0,0,0
3,2,5.108176717,43,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.60E-10,1,1.11E-11,0,0,0,0,0,0,0
3,2,5.108176717,44,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.37E-10,1,9.49E-12,0,0,0,0,0,0,0
3,2,5.108176717,45,devaluation_pellet,2,unpaired,normal,homecage,NaN,1,1.19E-10,1,8.26E-12,0,0,0,0,0,0,0
3,2,5.108176717,46,devaluation_injection,3,unpaired,normal,homecage,NaN,1,1.56E-09,0.999999998,5.25E-10,0,0,0,0,0,0,0
